Event	ID	Name			Wwise Object Path	Notes
	160967139	m_ENM_lizard_bubble_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_lizard_bubble_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_lizard_bubble_01\m_ENM_lizard_bubble_02		32996
	161641347	m_VO_bulletman_death_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_bulletman_death_02_8D465481_53C926DD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\SND_CHR_DevilBullet_death_01\m_VO_bulletman_death_02		36344
	161844558	SND_WPN_m79grenadelauncher_reload_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_grenadelauncher_reload_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\SND_WPN_m79grenadelauncher_reload_01		23744
	161869773	Gungeon D1 Aside LOOP1	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\Gungeon D1 Aside LOOP1_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Dungeon Theme_01\D1_Loop_A\Loop_A\Gungeon D1 Aside LOOP1		1932527
	162003650	m_VO_bashellisk_hurt_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_bashellisk_hurt_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Hurt\m_VO_bashellisk_hurt_01\m_VO_bashellisk_hurt_02		25400
	162874657	m_wpn_shovel_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_wpn_shovel_shot_03_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_wpn_shovel_shot_01\m_wpn_shovel_shot_03		28252
	167203964	m_WPN_dawnhammer_charge_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_dawnhammer_charge_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_dawnhammer_charge_01		32616
	167729726	SND_WPN_peashooter_shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_peashooter_shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_peashooter_shot_01\SND_WPN_peashooter_shot_01		16572
	169343747	m_TRP_spikes_shoot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_TRP_spikes_shoot_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Traps\ENV_Trap_Active\m_TRP_spikes_shoot_01\m_TRP_spikes_shoot_02		5041
	170504071	SND_OBJ_metronome_fail_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_metronome_fail_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_metronome_fail_01		28028
	170843310	m_ENM_wizard_summon_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_wizard_summon_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_wizard_summon_01		19748
	171098247	m_ENM_gorgun_breech_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_gorgun_breech_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_gorgun_breech_01		30116
	171491005	SND_WPN_metalbullet_impact_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_metalbullet_impact_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\SND_WPN_metalbullet_impact_01\SND_WPN_metalbullet_impact_02		6160
	171562164	AGUNIM_VO_FIGHT_LOSE_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\AGUNIM_VO_FIGHT_LOSE_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Voice\AGUNIM_VO_FIGHT_LOSE_03		60896
	171754167	m_OBJ_barrel_break_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_barrel_break_03_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_barrel_break_01\m_OBJ_barrel_break_03		5376
	172305257	m_WPN_megablaster_charge_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_megablaster_charge_01_B93842A6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Charge_01\m_WPN_megablaster_charge_01		12868
	172379280	m_TRP_fire_burst_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_TRP_fire_burst_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Traps\ENV_Trap_Active\m_TRP_fire_burst_01\m_TRP_fire_burst_02		7532
	173222387	m_VO_spacebaby_hurt_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_spacebaby_hurt_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Hurt\m_VO_spacebaby_hurt_01\m_VO_spacebaby_hurt_02		39620
	174587812	SND_CHR_oldman_voice_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_CHR_robot_voice_01_CF6192E9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Dialogue\SND_CHR_oldman_voice_01		1768
	174865828	AGUNIM_VO_SHADOW_HURT_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\AGUNIM_VO_SHADOW_HURT_03_6096F674.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Voice\AGUNIM_VO_SHADOW_HURT_01\AGUNIM_VO_SHADOW_HURT_03		30512
	175841617	m_wpn_controller_loop_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_wpn_controller_loop_01_2326DB30.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_wpn_controller_loop_01		104808
	177764557	m_WPN_tiger_swipe_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_tiger_swipe_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_tiger_swipe_01\m_WPN_tiger_swipe_01		4132
	178062546	ETG MINES MUZAC DRONE LOOP1	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG MINES MUZAC DRONE LOOP1_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Mines_Theme_01\D3_Drone\Drone\ETG MINES MUZAC DRONE LOOP1		562264
	178314312	m_OBJ_chestwarp_use_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_chestwarp_use_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_OBJ_chestwarp_use_01		75836
	179592280	m_ENM_Grip_Master_Death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_Grip_Master_Death_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_ENM_Grip_Master_Death_01		68960
	179748898	m_OBJ_crystal_shatter_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_crystal_shatter_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_crystal_shatter_01\m_OBJ_crystal_shatter_01		11511
	180840506	m_OBJ_decoy_trigger_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_decoy_trigger_01_6AD3C672.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_OBJ_decoy_trigger_01		101576
	181064189	s_BOSS_dragun_stomp_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_BOSS_dragun_stomp_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\s_BOSS_dragun_stomp_01\s_BOSS_dragun_stomp_01		38144
	182467887	m_WPN_crescentbow_charge_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_crescentbow_charge_01_580D4E7B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Charge_01\m_WPN_crescentbow_charge_01		32868
	182619271	m_VO_meta_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_meta_death_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_VO_meta_death_01		9884
	183753795	s_VO_lichB_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_VO_dragun_death_01_905D13EC_9836EE8A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\s_VO_lichB_death_01		355648
	183888221	m_WPN_saw_impact_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_saw_impact_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\m_WPN_saw_impact_01\m_WPN_saw_impact_01		13612
	183922714	m_CHR_final_splash_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_gorgun_breech_01_E3AE94D8_F5529601.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Ambience\m_CHR_final_splash_01		28392
	185843477	m_VO_bashellisk_hiss_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_bashellisk_hiss_02_4D529106.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_vo_snake_death_01\m_VO_bashellisk_hiss_02		43600
	186286468	SND_WPN_tank_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_tank_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_tank_shot_01\SND_WPN_tank_shot_02		49236
	186287012	m_BOSS_mineflayer_cute_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_mineflayer_cute_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_BOSS_mineflayer_cute_01		4432
	186448388	m_ENM_kali_pop_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_kali_pop_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_ENM_kali_pop_01		32420
	187178996	SND_WPN_yarirocketlauncher_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_yarirocketlauncher_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_yarirocketlauncher_shot_01\SND_WPN_yarirocketlauncher_shot_02		26956
	188034192	m_OBJ_Chest_Synergy_Slots_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_Chest_Synergy_Slots_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_Chest_Synergy_Slots_01		14269
	188958435	m_VO_Gull_Laugh_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_ANM_Gull_Laugh_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_VO_Gull_Laugh_01		56144
	188996468	m_ENM_snake_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_snake_shot_03_33EA4706.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_ENM_snake_shot_01\m_ENM_snake_shot_03		23652
	189206902	m_OBJ_chestglitch_accent_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_chestglitch_accent_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_chestglitch_loop_01\m_OBJ_chestglitch_accent_01\m_OBJ_chestglitch_accent_02		3844
	189307575	m_BOSS_cyborg_drop_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_cyborg_drop_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_cyborg_drop_01		50456
	189502458	m_WPN_LowerCaseR_Scary_Charm_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_LowerCaseR_Scary_Charm_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_LowerCaseR_Scary_Charm_01		14188
	189569884	SND_OBJ_table_flip_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_table_flip_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_table_flip_01\SND_OBJ_table_flip_02		5908
	189667826	AGUNIM_VO_FIGHT_INTRO_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\AGUNIM_VO_FIGHT_INTRO_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Voice\AGUNIM_VO_FIGHT_INTRO_01		111512
	190833036	m_OBJ_rock_break_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_rock_break_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_rock_break_01\m_OBJ_rock_break_02		4129
	191287333	SND_WPN_m1rifle_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_m1rifle_shot_03_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_m1rifle_shot_01\SND_WPN_m1rifle_shot_03		25036
	191722730	m_obj_glass_break_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_obj_glass_break_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_obj_glass_break_01\m_obj_glass_break_01		7941
	192875976	SND_WPN_elephantgun_shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_elephantgun_shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_elephantgun_shot_01\SND_WPN_elephantgun_shot_01		41188
	194960924	SND_WPN_magnum_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_magnum_shot_03_A8C18816_A026EFCE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_02\SND_WPN_pulsehandgun_shot_01\SND_WPN_magnum_shot_03		18244
	195424117	SND_WPN_tank_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_tank_shot_03_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_tank_shot_01\SND_WPN_tank_shot_03		40988
	195931097	m_WPN_LowerCaseR_Magical_Abra_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_LowerCaseR_Magical_Abra_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_LowerCaseR_Magical_Abra_01		12476
	196872360	m_VO_wizardred_attack_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_ENM_wizardred_attack_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_VO_wizardred_chant_01\m_VO_wizardred_attack_01		16672
	197771922	ETG CASTLE II Bside LOOP888	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG CASTLE II Bside LOOP888_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Castle_Theme_01\D5_Loop_D\Loop_D\ETG CASTLE II Bside LOOP888		1749130
	198517850	s_ENM_lighten_world_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_ENM_lighten_world_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\s_ENM_lighten_world_01		132464
	199095602	SND_WPN_woodbow_impact_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_woodbow_impact_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\SND_WPN_woodbow_impact_02		13036
	199367820	SND_FS_robot_stone_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_FS_robot_stone_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_FS\SND_FS_robot_01\SND_FS_robot_stone_01\SND_FS_robot_stone_01		20720
	200560808	m_wpn_lutehappy_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_wpn_lutehappy_shot_02_4F7E02FA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\m_wpn_lute_reload_01\m_wpn_lutehappy_shot_02		40628
	200648526	SND_WPN_zapper_impact_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_zapper_impact_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\SND_WPN_zapper_impact_01		9128
	200688510	s_ENM_statue_intro_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_ENM_statue_intro_01_575FCE16_8110C768.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\s_ENM_statue_intro_01		409384
	200813580	m_WPN_ArmorGunB_Shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_ArmorGunB_Shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_ArmorGunB_Shot_01\m_WPN_ArmorGunB_Shot_02		19140
	201095483	m_BOSS_lichA_flame_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_lichA_flame_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_lichA_flame_01		111584
	201547263	m_ENM_kali_shockwave_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_kali_shockwave_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_kali_shockwave_01		60896
	202044989	m_WPN_LowerCaseR_Synergy_BulletPlus_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_LowerCaseR_Synergy_BulletPlus_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_LowerCaseR_Synergy_BulletPlus_01\m_WPN_LowerCaseR_Synergy_BulletPlus_01		22340
	202504002	SND_OBJ_teleport_activate_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_teleport_activate_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_teleport_activate_01		8421
	202834156	m_BOSS_bulletbros_anger_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_bulletbros_anger_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_BOSS_bulletbros_anger_01		56288
	204509540	SND_OBJ_heart_heal_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_heart_heal_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_heart_heal_01		6628
	204511328	SND_CHR_dodge_roll_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_CHR_dodge_roll_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_Roll\SND_CHR_dodge_roll_01\SND_CHR_dodge_roll_02		16240
	205749975	SND_CHR_convict_leap_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_CHR_convict_leap_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_Leap\SND_CHR_rat_leap_01\SND_CHR_convict_leap_03		9832
	206648601	m_BOSS_doormimic_flame_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_doormimic_flame_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_doormimic_flame_01\m_BOSS_doormimic_flame_02		16888
	206728775	m_ENM_wizardred_orb_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_ENM_wizardred_orb_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_wizardred_orb_01		12152
	206785954	m_obj_slipsign_break_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_obj_slipsign_break_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_obj_slipsign_break_01\m_obj_slipsign_break_02		3350
	207482091	m_PET_junk_slash_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_PET_junk_slash_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\Companions\m_PET_junk_slash_01		5332
	207716659	m_TRP_fire_burst_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_TRP_fire_burst_03_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Traps\ENV_Trap_Active\m_TRP_fire_burst_01\m_TRP_fire_burst_03		7197
	208145197	SND_OBJ_item_spawn_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_item_spawn_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_item_spawn_01		18272
	208154025	SND_WPN_magnum_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_magnum_shot_03_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_magnum_shot_01\SND_WPN_magnum_shot_03		18172
	208174151	SND_OBJ_turret_fade_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_turret_fade_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_turret_fade_01		18884
	208845830	m_BOSS_lichB_charge_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_lichB_charge_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_lichB_charge_01\m_BOSS_lichB_charge_03		68780
	209155351	m_WPN_baseball_shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_baseball_shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_baseball_shot_01		13392
